,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
4339,33359,22,2018,9,26,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,94.86,1,Canceled
4340,33360,4,2018,3,11,0,2,Meal Plan 2,0,Room_Type 4,2,1,Online,0,0,0,183.5,2,Canceled
4341,33361,14,2018,4,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,141.0,1,Canceled
4342,33362,96,2017,7,11,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Canceled
4343,33363,52,2018,5,27,1,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,108.11,2,Canceled
4344,33364,242,2018,9,10,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,0,Not_Canceled
4345,33365,21,2018,12,19,1,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,67.32,0,Canceled
4346,33366,24,2018,2,27,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,48.67,0,Canceled
4347,33367,7,2018,6,13,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,108.33,1,Canceled
4348,33368,11,2018,10,4,0,2,Meal Plan 2,0,Room_Type 1,1,0,Complementary,1,1,0,0.0,0,Canceled
4349,33369,33,2018,7,17,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,161.1,2,Canceled
4350,33370,78,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,Not_Canceled
4351,33371,314,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,0,Not_Canceled
4352,33372,155,2018,7,10,3,5,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,218.03,2,Not_Canceled
4353,33373,182,2018,10,12,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Not_Canceled
4354,33374,32,2017,10,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.92,2,Canceled
4355,33375,14,2018,9,14,1,4,Meal Plan 1,0,Room_Type 6,3,0,Online,0,0,0,153.38,1,Canceled
4356,33376,418,2018,9,26,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,107.0,0,Not_Canceled
4357,33377,22,2017,9,17,1,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,109.25,3,Canceled
4358,33378,163,2018,8,15,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,Canceled
4359,33379,41,2018,10,26,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,123.5,0,Canceled
4360,33380,57,2018,9,7,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140.13,1,Canceled
4361,33381,0,2018,4,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,85.0,0,Canceled
4362,33382,150,2018,9,24,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,129.6,2,Canceled
4363,33383,3,2017,9,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,145.0,1,Canceled
4364,33384,0,2018,9,21,1,4,Meal Plan 1,1,Room_Type 4,2,0,Complementary,0,0,0,0.0,1,Canceled
4365,33385,41,2018,12,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,2,Canceled
4366,33386,31,2018,2,4,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,70.0,0,Canceled
4367,33387,66,2018,11,2,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.6,2,Canceled
4368,33388,21,2018,12,19,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,0,Canceled
4369,33389,27,2018,10,28,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,110.0,1,Canceled
4370,33390,0,2018,1,29,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.0,1,Canceled
4371,33391,28,2018,3,4,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,73.88,0,Canceled
4372,33392,35,2018,6,27,1,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,76.5,0,Canceled
4373,33393,81,2018,3,23,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,97.75,1,Canceled
4374,33394,194,2018,7,10,2,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,81.82,1,Canceled
4375,33395,0,2017,9,7,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,115.8,0,Canceled
4376,33396,145,2018,10,22,1,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,153.0,0,Not_Canceled
4377,33397,12,2017,8,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,65.0,0,Canceled
4378,33398,124,2018,9,20,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,143.1,0,Not_Canceled
4379,33399,11,2018,11,14,1,3,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,114.0,1,Canceled
4380,33400,160,2018,9,29,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,131.4,1,Not_Canceled
4381,33401,37,2018,6,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.5,0,Canceled
4382,33402,213,2018,8,23,1,5,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,123.25,0,Not_Canceled
4383,33403,3,2017,12,19,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,Canceled
4384,33404,68,2017,10,17,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,65.29,1,Canceled
4385,33405,17,2018,11,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,67.0,0,Not_Canceled
4386,33406,22,2018,8,7,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139.0,0,Not_Canceled
4387,33407,20,2018,3,9,0,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,129.5,4,Canceled
4388,33408,20,2018,1,24,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,67.5,0,Canceled
4389,33409,279,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,Not_Canceled
4390,33410,71,2018,4,18,1,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,168.3,2,Canceled
4391,33411,273,2018,5,13,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,Not_Canceled
4392,33412,5,2018,5,15,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.87,1,Canceled
4393,33413,38,2018,12,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,85.0,0,Canceled
4394,33414,11,2017,8,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,2,Canceled
4395,33415,301,2018,7,30,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
4396,33416,21,2018,8,24,0,1,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,146.5,2,Canceled
4397,33417,3,2018,10,11,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,154.0,1,Canceled
4398,33418,7,2018,1,16,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,0,Canceled
4399,33419,132,2018,9,9,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,162.0,0,Not_Canceled
4400,33420,35,2018,6,17,2,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,96.3,0,Canceled
4401,33421,100,2018,4,25,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,92.65,2,Canceled
4402,33422,34,2018,10,4,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,151.2,1,Canceled
4403,33423,9,2017,12,25,2,3,Meal Plan 1,0,Room_Type 5,2,0,Online,0,0,0,98.64,0,Canceled
4404,33424,303,2018,8,19,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,78.0,0,Not_Canceled
4405,33425,137,2018,7,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,1,Canceled
4406,33426,7,2018,4,20,0,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,201.0,1,Canceled
4407,33427,285,2018,10,3,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,Not_Canceled
4408,33428,7,2018,11,22,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,65.0,0,Canceled
4409,33429,16,2018,12,2,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,117.5,2,Canceled
4410,33430,120,2018,6,18,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,3,Canceled
4411,33431,16,2018,3,8,0,3,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,76.0,0,Canceled
4412,33432,11,2018,10,29,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,140.0,2,Canceled
4413,33433,90,2018,8,27,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,0,Not_Canceled
4414,33434,259,2018,7,22,0,2,Meal Plan 1,1,Room_Type 2,2,0,Online,0,0,0,95.85,2,Not_Canceled
4415,33435,78,2018,12,16,0,2,Meal Plan 2,0,Room_Type 1,2,1,Offline,0,0,0,120.49,0,Canceled
4416,33436,105,2017,10,12,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,Not_Canceled
4417,33437,0,2018,7,23,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,82.66,0,Canceled
4418,33438,50,2018,12,2,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.6,2,Canceled
4419,33439,89,2017,11,23,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,Canceled
4420,33440,1,2018,6,22,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129.0,2,Canceled
4421,33441,9,2018,6,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,97.02,1,Canceled
4422,33442,304,2018,12,29,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,70.0,1,Canceled
4423,33443,92,2018,11,11,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,Canceled
4424,33444,66,2018,6,17,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,108.11,0,Not_Canceled
4425,33445,228,2018,7,29,1,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,76.85,1,Canceled
4426,33446,160,2018,8,8,2,5,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,106.75,0,Not_Canceled
4427,33447,9,2018,1,22,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.4,0,Canceled
4428,33448,88,2018,9,3,2,5,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,85.0,1,Canceled
4429,33449,175,2018,10,27,2,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,78.88,0,Canceled
4430,33450,9,2017,11,7,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,76.0,1,Canceled
4431,33451,52,2018,5,4,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,1,Canceled
4432,33452,308,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52.0,0,Not_Canceled
4433,33453,35,2017,9,26,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,166.58,2,Canceled
4434,33454,28,2018,9,27,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,1,0,12,75.0,2,Canceled
4435,33455,59,2018,1,28,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,81.0,0,Canceled
4436,33456,80,2018,12,7,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,86.4,2,Canceled
4437,33457,51,2018,11,27,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,96.9,1,Canceled
4438,33458,7,2018,3,21,1,0,Meal Plan 1,1,Room_Type 1,1,0,Aviation,0,0,0,88.0,0,Canceled
4439,33459,73,2018,8,19,2,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,63.75,0,Canceled
4440,33460,157,2018,8,19,2,3,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,217.6,0,Not_Canceled
4441,33461,271,2018,12,3,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,62.64,0,Canceled
4442,33462,275,2018,10,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,Not_Canceled
4443,33463,13,2017,10,18,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.0,2,Canceled
4444,33464,12,2018,4,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,127.0,1,Canceled
4445,33465,4,2018,9,14,0,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,242.0,1,Canceled
4446,33466,177,2018,7,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,77.03,0,Not_Canceled
4447,33467,181,2018,10,28,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,2,Not_Canceled
4448,33468,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,Not_Canceled
4449,33469,191,2018,11,25,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,71.1,0,Not_Canceled
4450,33470,68,2017,9,29,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,Canceled
4451,33471,36,2018,12,18,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,1,Canceled
4452,33472,7,2018,11,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,89.8,0,Canceled
4453,33473,90,2017,12,21,1,4,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,Canceled
4454,33474,100,2018,7,21,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,143.7,0,Not_Canceled
4455,33475,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
4456,33476,252,2018,12,29,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,53.47,1,Not_Canceled
4457,33477,180,2018,10,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,1,Not_Canceled
4458,33478,0,2017,8,7,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,98.0,0,Canceled
4459,33479,41,2018,3,13,2,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,70.33,0,Canceled
4460,33480,157,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,113.1,0,Not_Canceled
4461,33481,3,2018,3,21,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.0,0,Canceled
4462,33482,51,2018,12,6,0,4,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,103.7,2,Canceled
4463,33483,75,2018,3,22,0,4,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,108.45,0,Canceled
4464,33484,10,2018,8,14,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,157.0,1,Canceled
4465,33485,119,2018,6,7,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,Canceled
4466,33486,142,2018,6,28,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85.5,0,Not_Canceled
4467,33487,225,2018,11,18,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,72.9,1,Not_Canceled
4468,33488,204,2017,10,2,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,59.07,0,Canceled
4469,33489,185,2018,3,25,1,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,Canceled
4470,33490,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,130.0,0,Not_Canceled
4471,33491,28,2018,5,9,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,89.0,1,Canceled
4472,33492,92,2018,8,28,2,3,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,63.75,0,Canceled
4473,33493,140,2017,12,29,0,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,Canceled
4474,33494,25,2017,11,22,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,Canceled
4475,33495,111,2018,6,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.24,0,Canceled
4476,33496,41,2017,9,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,Canceled
4477,33497,123,2018,5,6,0,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,126.3,1,Canceled
4478,33498,56,2017,10,9,2,3,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,99.71,2,Canceled
4479,33499,110,2018,8,1,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,120.3,1,Canceled
4480,33500,268,2018,4,8,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,78.0,0,Not_Canceled
4481,33501,153,2018,10,16,2,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,Canceled
4482,33502,34,2018,9,7,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,111.6,0,Canceled
4483,33503,211,2018,7,30,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,0,Not_Canceled
4484,33504,61,2018,12,19,1,0,Meal Plan 1,0,Room_Type 4,1,0,Offline,0,0,0,78.2,0,Canceled
4485,33505,15,2018,6,19,2,2,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,278.0,2,Canceled
4486,33506,36,2018,8,28,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,67.5,1,Canceled
4487,33507,84,2018,4,12,2,6,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,66.76,0,Not_Canceled
4488,33508,89,2018,10,10,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.8,1,Canceled
4489,33509,111,2018,10,10,1,0,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Not_Canceled
4490,33510,23,2018,9,11,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.0,2,Canceled
4491,33511,3,2018,3,17,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,145.0,0,Not_Canceled
4492,33512,377,2018,10,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
4493,33513,0,2018,5,9,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,158.0,0,Canceled
4494,33514,51,2018,7,1,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.9,1,Canceled
4495,33515,280,2018,12,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,2,Canceled
4496,33516,7,2017,10,22,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
4497,33517,22,2018,4,18,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95.0,0,Not_Canceled
4498,33518,24,2018,6,14,0,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,150.0,2,Canceled
4499,33519,69,2018,9,4,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,1,Canceled
4500,33520,7,2017,11,27,0,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,86.12,2,Canceled
4501,33521,164,2018,6,19,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,1,Not_Canceled
4502,33522,99,2018,5,1,2,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,137.7,2,Canceled
4503,33523,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
4504,33524,349,2018,10,4,1,5,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,Not_Canceled
4505,33525,109,2018,10,11,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,0,Not_Canceled
4506,33526,59,2018,3,25,2,2,Meal Plan 1,0,Room_Type 5,2,0,Online,0,0,0,104.65,0,Canceled
4507,33527,24,2018,12,15,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.0,1,Canceled
4508,33528,132,2018,7,3,2,0,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,90.9,1,Canceled
4509,33529,2,2018,1,16,0,1,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,78.5,1,Canceled
4510,33530,273,2017,7,17,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Not_Canceled
4511,33531,68,2018,6,18,2,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,89.53,0,Not_Canceled
4512,33532,150,2018,6,28,2,8,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,125.8,0,Not_Canceled
4513,33533,146,2018,10,19,1,4,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,135.0,2,Not_Canceled
4514,33534,54,2018,8,5,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,1,Canceled
4515,33535,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
4516,33536,147,2018,8,5,0,1,Meal Plan 1,0,Room_Type 1,1,1,Offline,0,0,0,78.1,0,Canceled
4517,33537,37,2018,8,3,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,1,Canceled
4518,33538,317,2018,9,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,Not_Canceled
4519,33539,17,2017,8,27,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.0,2,Canceled
4520,33540,14,2018,11,18,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.0,0,Canceled
4521,33541,65,2018,3,11,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,1,Canceled
4522,33542,124,2017,12,17,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,1,Not_Canceled
4523,33543,315,2018,12,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52.0,0,Canceled
4524,33544,41,2017,11,8,2,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,Canceled
4525,33545,1,2017,8,11,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,114.0,0,Canceled
4526,33546,3,2018,12,19,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,1,0,1,89.5,1,Canceled
4527,33547,5,2018,2,27,0,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,81.07,2,Canceled
4528,33548,136,2018,10,5,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.8,0,Not_Canceled
4529,33549,66,2018,3,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.3,1,Canceled
4530,33550,233,2018,9,5,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,138.13,1,Not_Canceled
4531,33551,8,2018,11,15,0,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,97.0,3,Canceled
4532,33552,279,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,Not_Canceled
4533,33553,17,2018,12,9,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,95.0,0,Canceled
4534,33554,7,2017,10,12,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
4535,33555,12,2018,10,30,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99.0,1,Canceled
4536,33556,64,2018,9,16,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,149.4,0,Not_Canceled
4537,33557,130,2018,8,24,0,2,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,109.8,1,Canceled
4538,33558,26,2018,7,2,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,151.0,1,Canceled
4539,33559,9,2018,9,14,0,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,249.0,1,Canceled
4540,33560,74,2018,12,25,2,1,Meal Plan 1,0,Room_Type 7,2,0,Online,0,0,0,134.31,1,Canceled
4541,33561,40,2018,9,28,0,2,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,165.6,2,Canceled
4542,33562,163,2018,10,8,1,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,91.63,1,Canceled
4543,33563,75,2018,3,17,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,Not_Canceled
4544,33564,106,2018,7,8,2,6,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,2,Canceled
4545,33565,73,2018,3,24,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,56.38,1,Canceled
4546,33566,83,2018,5,1,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.6,1,Canceled
4547,33567,1,2018,5,30,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.35,1,Canceled
4548,33568,150,2018,4,9,2,1,Not Selected,0,Room_Type 2,2,0,Online,0,0,0,86.62,1,Canceled
4549,33569,40,2018,10,3,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,95.48,1,Canceled
4550,33570,37,2018,6,26,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.9,0,Not_Canceled
4551,33571,40,2018,10,24,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Canceled
4552,33572,16,2018,12,8,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,75.0,0,Canceled
4553,33573,193,2018,6,20,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,Not_Canceled
4554,33574,4,2017,8,23,2,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.0,0,Canceled
4555,33575,145,2018,10,28,2,5,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,106.71,2,Canceled
4556,33576,33,2017,10,21,0,3,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,83.16,0,Canceled
4557,33577,3,2018,10,23,2,1,Meal Plan 1,0,Room_Type 4,1,0,Aviation,0,0,0,110.0,0,Canceled
4558,33578,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,Not_Canceled
